mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52354538,26,26101,2020,12,0,0,10112
52354538,26,26101,2020,12,0,1,8327
52354538,26,26101,2020,12,0,2,9074
52354538,26,26101,2020,12,1,0,10880
52354538,26,26101,2020,12,1,1,8278
52354538,26,26101,2020,12,1,2,9352
52354538,26,26101,2020,12,2,0,10682
52354538,26,26101,2020,12,2,1,8291
52354538,26,26101,2020,12,2,2,9280
52354548,26,26101,2020,12,0,0,8137
52354548,26,26101,2020,12,0,1,7701
52354548,26,26101,2020,12,0,2,7691
52354548,26,26101,2020,12,1,0,8221
52354548,26,26101,2020,12,1,1,7388
52354548,26,26101,2020,12,1,2,7673
52354548,26,26101,2020,12,2,0,8199
52354548,26,26101,2020,12,2,1,7469
52354548,26,26101,2020,12,2,2,7677
52354549,26,26101,2020,12,0,0,10903
52354549,26,26101,2020,12,0,1,12383
52354549,26,26101,2020,12,0,2,11574
52354549,26,26101,2020,12,1,0,10841
52354549,26,26101,2020,12,1,1,12605
52354549,26,26101,2020,12,1,2,11487
52354549,26,26101,2020,12,2,0,10857
52354549,26,26101,2020,12,2,1,12547
52354549,26,26101,2020,12,2,2,11510
52354557,26,26101,2020,12,0,0,1840
52354557,26,26101,2020,12,0,1,2388
52354557,26,26101,2020,12,0,2,2156
52354557,26,26101,2020,12,1,0,1610
52354557,26,26101,2020,12,1,1,2348
52354557,26,26101,2020,12,1,2,2014
52354557,26,26101,2020,12,2,0,1669
52354557,26,26101,2020,12,2,1,2358
52354557,26,26101,2020,12,2,2,2051
52354558,26,26101,2020,12,0,0,3677
52354558,26,26101,2020,12,0,1,4151
52354558,26,26101,2020,12,0,2,3922
52354558,26,26101,2020,12,1,0,4610
52354558,26,26101,2020,12,1,1,4017
52354558,26,26101,2020,12,1,2,4122
52354558,26,26101,2020,12,2,0,4370
52354558,26,26101,2020,12,2,1,4051
52354558,26,26101,2020,12,2,2,4070
52354559,26,26101,2020,12,0,0,10411
52354559,26,26101,2020,12,0,1,11513
52354559,26,26101,2020,12,0,2,10733
52354559,26,26101,2020,12,1,0,10539
52354559,26,26101,2020,12,1,1,11867
52354559,26,26101,2020,12,1,2,10871
52354559,26,26101,2020,12,2,0,10506
52354559,26,26101,2020,12,2,1,11776
52354559,26,26101,2020,12,2,2,10835
52354567,26,26101,2020,12,0,0,53
52354567,26,26101,2020,12,0,1,119
52354567,26,26101,2020,12,0,2,81
52354567,26,26101,2020,12,1,0,71
52354567,26,26101,2020,12,1,1,77
52354567,26,26101,2020,12,1,2,76
52354567,26,26101,2020,12,2,0,67
52354567,26,26101,2020,12,2,1,88
52354567,26,26101,2020,12,2,2,77
52354568,26,26101,2020,12,0,0,2864
52354568,26,26101,2020,12,0,1,3670
52354568,26,26101,2020,12,0,2,3400
52354568,26,26101,2020,12,1,0,2719
52354568,26,26101,2020,12,1,1,4016
52354568,26,26101,2020,12,1,2,3495
52354568,26,26101,2020,12,2,0,2756
52354568,26,26101,2020,12,2,1,3927
52354568,26,26101,2020,12,2,2,3470
52354569,26,26101,2020,12,0,0,11246
52354569,26,26101,2020,12,0,1,13850
52354569,26,26101,2020,12,0,2,12540
52354569,26,26101,2020,12,1,0,10624
52354569,26,26101,2020,12,1,1,13590
52354569,26,26101,2020,12,1,2,12040
52354569,26,26101,2020,12,2,0,10784
52354569,26,26101,2020,12,2,1,13657
52354569,26,26101,2020,12,2,2,12169
52354578,26,26101,2020,12,0,0,126
52354578,26,26101,2020,12,0,1,30
52354578,26,26101,2020,12,0,2,63
52354578,26,26101,2020,12,1,0,44
52354578,26,26101,2020,12,1,1,36
52354578,26,26101,2020,12,1,2,31
