mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52354538,26,26101,2020,07,0,0,9732
52354538,26,26101,2020,07,0,1,8661
52354538,26,26101,2020,07,0,2,9055
52354538,26,26101,2020,07,1,0,10294
52354538,26,26101,2020,07,1,1,8566
52354538,26,26101,2020,07,1,2,9224
52354538,26,26101,2020,07,2,0,10113
52354538,26,26101,2020,07,2,1,8597
52354538,26,26101,2020,07,2,2,9169
52354548,26,26101,2020,07,0,0,8988
52354548,26,26101,2020,07,0,1,8557
52354548,26,26101,2020,07,0,2,8467
52354548,26,26101,2020,07,1,0,8004
52354548,26,26101,2020,07,1,1,8040
52354548,26,26101,2020,07,1,2,7964
52354548,26,26101,2020,07,2,0,8322
52354548,26,26101,2020,07,2,1,8207
52354548,26,26101,2020,07,2,2,8126
52354549,26,26101,2020,07,0,0,11718
52354549,26,26101,2020,07,0,1,13143
52354549,26,26101,2020,07,0,2,12374
52354549,26,26101,2020,07,1,0,10195
52354549,26,26101,2020,07,1,1,12698
52354549,26,26101,2020,07,1,2,11445
52354549,26,26101,2020,07,2,0,10686
52354549,26,26101,2020,07,2,1,12841
52354549,26,26101,2020,07,2,2,11744
52354557,26,26101,2020,07,0,0,2076
52354557,26,26101,2020,07,0,1,2511
52354557,26,26101,2020,07,0,2,2350
52354557,26,26101,2020,07,1,0,1815
52354557,26,26101,2020,07,1,1,2714
52354557,26,26101,2020,07,1,2,2262
52354557,26,26101,2020,07,2,0,1899
52354557,26,26101,2020,07,2,1,2648
52354557,26,26101,2020,07,2,2,2290
52354558,26,26101,2020,07,0,0,3539
52354558,26,26101,2020,07,0,1,4066
52354558,26,26101,2020,07,0,2,3786
52354558,26,26101,2020,07,1,0,2857
52354558,26,26101,2020,07,1,1,3970
52354558,26,26101,2020,07,1,2,3413
52354558,26,26101,2020,07,2,0,3077
52354558,26,26101,2020,07,2,1,4001
52354558,26,26101,2020,07,2,2,3533
52354559,26,26101,2020,07,0,0,10580
52354559,26,26101,2020,07,0,1,11825
52354559,26,26101,2020,07,0,2,11156
52354559,26,26101,2020,07,1,0,9909
52354559,26,26101,2020,07,1,1,12221
52354559,26,26101,2020,07,1,2,10973
52354559,26,26101,2020,07,2,0,10126
52354559,26,26101,2020,07,2,1,12093
52354559,26,26101,2020,07,2,2,11032
52354567,26,26101,2020,07,0,0,182
52354567,26,26101,2020,07,0,1,217
52354567,26,26101,2020,07,0,2,204
52354567,26,26101,2020,07,1,0,160
52354567,26,26101,2020,07,1,1,203
52354567,26,26101,2020,07,1,2,182
52354567,26,26101,2020,07,2,0,167
52354567,26,26101,2020,07,2,1,208
52354567,26,26101,2020,07,2,2,189
52354568,26,26101,2020,07,0,0,2949
