mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52354538,26,26101,2020,06,0,0,9569
52354538,26,26101,2020,06,0,1,8898
52354538,26,26101,2020,06,0,2,9259
52354538,26,26101,2020,06,1,0,10459
52354538,26,26101,2020,06,1,1,8623
52354538,26,26101,2020,06,1,2,9369
52354538,26,26101,2020,06,2,0,10222
52354538,26,26101,2020,06,2,1,8697
52354538,26,26101,2020,06,2,2,9340
52354548,26,26101,2020,06,0,0,8072
52354548,26,26101,2020,06,0,1,7922
52354548,26,26101,2020,06,0,2,7882
52354548,26,26101,2020,06,1,0,7634
52354548,26,26101,2020,06,1,1,7761
52354548,26,26101,2020,06,1,2,7625
52354548,26,26101,2020,06,2,0,7751
52354548,26,26101,2020,06,2,1,7804
52354548,26,26101,2020,06,2,2,7694
52354549,26,26101,2020,06,0,0,11996
52354549,26,26101,2020,06,0,1,13502
52354549,26,26101,2020,06,0,2,12765
52354549,26,26101,2020,06,1,0,10729
52354549,26,26101,2020,06,1,1,13318
52354549,26,26101,2020,06,1,2,12091
52354549,26,26101,2020,06,2,0,11067
52354549,26,26101,2020,06,2,1,13367
52354549,26,26101,2020,06,2,2,12270
52354557,26,26101,2020,06,0,0,2061
52354557,26,26101,2020,06,0,1,2646
52354557,26,26101,2020,06,0,2,2418
52354557,26,26101,2020,06,1,0,1915
52354557,26,26101,2020,06,1,1,2791
52354557,26,26101,2020,06,1,2,2341
52354557,26,26101,2020,06,2,0,1954
52354557,26,26101,2020,06,2,1,2753
52354557,26,26101,2020,06,2,2,2361
52354558,26,26101,2020,06,0,0,3032
52354558,26,26101,2020,06,0,1,3649
52354558,26,26101,2020,06,0,2,3388
52354558,26,26101,2020,06,1,0,2751
52354558,26,26101,2020,06,1,1,4015
52354558,26,26101,2020,06,1,2,3350
52354558,26,26101,2020,06,2,0,2826
52354558,26,26101,2020,06,2,1,3917
52354558,26,26101,2020,06,2,2,3360
52354559,26,26101,2020,06,0,0,11264
52354559,26,26101,2020,06,0,1,12786
52354559,26,26101,2020,06,0,2,12005
52354559,26,26101,2020,06,1,0,10374
52354559,26,26101,2020,06,1,1,12733
52354559,26,26101,2020,06,1,2,11504
52354559,26,26101,2020,06,2,0,10611
52354559,26,26101,2020,06,2,1,12747
52354559,26,26101,2020,06,2,2,11638
52354567,26,26101,2020,06,0,0,168
52354567,26,26101,2020,06,0,1,190
52354567,26,26101,2020,06,0,2,176
52354567,26,26101,2020,06,1,0,156
52354567,26,26101,2020,06,1,1,181
52354567,26,26101,2020,06,1,2,170
52354567,26,26101,2020,06,2,0,159
52354567,26,26101,2020,06,2,1,183
52354567,26,26101,2020,06,2,2,171
52354568,26,26101,2020,06,0,0,2842
52354568,26,26101,2020,06,0,1,4002
52354568,26,26101,2020,06,0,2,3531
52354568,26,26101,2020,06,1,0,2513
52354568,26,26101,2020,06,1,1,3788
52354568,26,26101,2020,06,1,2,3142
52354568,26,26101,2020,06,2,0,2601
52354568,26,26101,2020,06,2,1,3845
52354568,26,26101,2020,06,2,2,3246
52354569,26,26101,2020,06,0,0,13433
52354569,26,26101,2020,06,0,1,16446
52354569,26,26101,2020,06,0,2,14916
52354569,26,26101,2020,06,1,0,12500
52354569,26,26101,2020,06,1,1,16209
52354569,26,26101,2020,06,1,2,14359
52354569,26,26101,2020,06,2,0,12749
52354569,26,26101,2020,06,2,1,16273
52354569,26,26101,2020,06,2,2,14507
52354578,26,26101,2020,06,0,0,139
52354578,26,26101,2020,06,0,1,137
52354578,26,26101,2020,06,0,2,123
52354578,26,26101,2020,06,1,0,44
52354578,26,26101,2020,06,1,1,88
52354578,26,26101,2020,06,1,2,68
52354578,26,26101,2020,06,2,0,69
52354578,26,26101,2020,06,2,1,101
52354578,26,26101,2020,06,2,2,82
52354579,26,26101,2020,06,0,0,7406
52354579,26,26101,2020,06,0,1,9123
52354579,26,26101,2020,06,0,2,8224
52354579,26,26101,2020,06,1,0,6700
52354579,26,26101,2020,06,1,1,8962
52354579,26,26101,2020,06,1,2,7810
52354579,26,26101,2020,06,2,0,6888
52354579,26,26101,2020,06,2,1,9005
52354579,26,26101,2020,06,2,2,7920
52354586,26,26101,2020,06,0,0,11
52354587,26,26101,2020,06,0,0,56
52354587,26,26101,2020,06,0,1,48
52354587,26,26101,2020,06,0,2,50
52354587,26,26101,2020,06,1,0,16
52354587,26,26101,2020,06,1,1,16
52354587,26,26101,2020,06,1,2,15
52354587,26,26101,2020,06,2,0,27
52354587,26,26101,2020,06,2,1,24
52354587,26,26101,2020,06,2,2,24
52354589,26,26101,2020,06,0,0,3221
52354589,26,26101,2020,06,0,1,4240
52354589,26,26101,2020,06,0,2,3786
52354589,26,26101,2020,06,1,0,2942
52354589,26,26101,2020,06,1,1,4179
52354589,26,26101,2020,06,1,2,3558
52354589,26,26101,2020,06,2,0,3016
52354589,26,26101,2020,06,2,1,4195
52354589,26,26101,2020,06,2,2,3619
52354594,26,26101,2020,06,0,0,21
52354594,26,26101,2020,06,0,2,13
52354594,26,26101,2020,06,2,0,12
52354597,26,26101,2020,06,0,0,14
52354599,26,26101,2020,06,0,0,930
52354599,26,26101,2020,06,0,1,1095
52354599,26,26101,2020,06,0,2,980
52354599,26,26101,2020,06,1,0,741
52354599,26,26101,2020,06,1,1,1069
52354599,26,26101,2020,06,1,2,894
52354599,26,26101,2020,06,2,0,792
52354599,26,26101,2020,06,2,1,1076
52354599,26,26101,2020,06,2,2,917
52354640,26,26101,2020,06,0,0,11947
52354640,26,26101,2020,06,0,1,13083
52354640,26,26101,2020,06,0,2,12548
52354640,26,26101,2020,06,1,0,14133
52354640,26,26101,2020,06,1,1,13501
52354640,26,26101,2020,06,1,2,13662
52354640,26,26101,2020,06,2,0,13550
52354640,26,26101,2020,06,2,1,13390
52354640,26,26101,2020,06,2,2,13365
52354650,26,26101,2020,06,0,0,14110
52354650,26,26101,2020,06,0,1,11212
52354650,26,26101,2020,06,0,2,12539
52354650,26,26101,2020,06,1,0,13360
52354650,26,26101,2020,06,1,1,11447
52354650,26,26101,2020,06,1,2,12404
52354650,26,26101,2020,06,2,0,13560
52354650,26,26101,2020,06,2,1,11384
52354650,26,26101,2020,06,2,2,12440
52354660,26,26101,2020,06,0,0,9341
52354660,26,26101,2020,06,0,1,10436
52354660,26,26101,2020,06,0,2,9748
52354660,26,26101,2020,06,1,0,7822
52354660,26,26101,2020,06,1,1,9782
52354660,26,26101,2020,06,1,2,8789
52354660,26,26101,2020,06,2,0,8227
52354660,26,26101,2020,06,2,1,9956
52354660,26,26101,2020,06,2,2,9045
52354670,26,26101,2020,06,0,0,1728
52354670,26,26101,2020,06,0,1,2015
52354670,26,26101,2020,06,0,2,1942
52354670,26,26101,2020,06,1,0,1369
52354670,26,26101,2020,06,1,1,2000
52354670,26,26101,2020,06,1,2,1731
52354670,26,26101,2020,06,2,0,1464
52354670,26,26101,2020,06,2,1,2004
52354670,26,26101,2020,06,2,2,1787
52354680,26,26101,2020,06,0,0,991
52354680,26,26101,2020,06,0,1,909
52354680,26,26101,2020,06,0,2,911
52354680,26,26101,2020,06,1,0,1933
52354680,26,26101,2020,06,1,1,1001
52354680,26,26101,2020,06,1,2,1451
52354680,26,26101,2020,06,2,0,1682
52354680,26,26101,2020,06,2,1,977
52354680,26,26101,2020,06,2,2,1307
52354690,26,26101,2020,06,0,0,449
52354690,26,26101,2020,06,0,1,561
52354690,26,26101,2020,06,0,2,535
52354690,26,26101,2020,06,1,0,522
52354690,26,26101,2020,06,1,1,619
52354690,26,26101,2020,06,1,2,535
52354690,26,26101,2020,06,2,0,502
52354690,26,26101,2020,06,2,1,603
52354690,26,26101,2020,06,2,2,535
52355505,26,26101,2020,06,0,0,120
52355505,26,26101,2020,06,0,1,93
52355505,26,26101,2020,06,0,2,104
52355505,26,26101,2020,06,1,0,88
52355505,26,26101,2020,06,1,1,98
52355505,26,26101,2020,06,1,2,81
52355505,26,26101,2020,06,2,0,96
52355505,26,26101,2020,06,2,1,97
52355505,26,26101,2020,06,2,2,87
52355506,26,26101,2020,06,1,0,10
52355514,26,26101,2020,06,0,0,42
52355514,26,26101,2020,06,0,2,19
52355514,26,26101,2020,06,1,0,53
52355514,26,26101,2020,06,1,1,24
52355514,26,26101,2020,06,1,2,38
52355514,26,26101,2020,06,2,0,50
52355514,26,26101,2020,06,2,1,18
52355514,26,26101,2020,06,2,2,33
52355515,26,26101,2020,06,0,0,33
52355515,26,26101,2020,06,0,1,16
52355515,26,26101,2020,06,0,2,26
52355515,26,26101,2020,06,1,0,18
52355515,26,26101,2020,06,1,2,16
52355515,26,26101,2020,06,2,0,22
52355515,26,26101,2020,06,2,2,19
52355524,26,26101,2020,06,0,0,27
52355524,26,26101,2020,06,0,1,35
52355524,26,26101,2020,06,0,2,29
52355524,26,26101,2020,06,1,0,25
52355524,26,26101,2020,06,1,1,13
52355524,26,26101,2020,06,1,2,17
52355524,26,26101,2020,06,2,0,26
52355524,26,26101,2020,06,2,1,19
52355524,26,26101,2020,06,2,2,20
52355533,26,26101,2020,06,0,0,78
52355533,26,26101,2020,06,0,2,37
52355533,26,26101,2020,06,1,0,11
52355533,26,26101,2020,06,2,0,29
52355533,26,26101,2020,06,2,2,16
52355534,26,26101,2020,06,0,0,27
52355534,26,26101,2020,06,0,1,35
52355534,26,26101,2020,06,0,2,27
52355534,26,26101,2020,06,1,0,19
52355534,26,26101,2020,06,1,1,51
52355534,26,26101,2020,06,1,2,33
52355534,26,26101,2020,06,2,0,21
52355534,26,26101,2020,06,2,1,47
52355534,26,26101,2020,06,2,2,32
52355537,26,26101,2020,06,0,0,61
52355537,26,26101,2020,06,0,1,62
52355537,26,26101,2020,06,0,2,65
52355537,26,26101,2020,06,1,0,61
52355537,26,26101,2020,06,1,1,63
52355537,26,26101,2020,06,1,2,63
52355537,26,26101,2020,06,2,0,61
52355537,26,26101,2020,06,2,1,63
52355537,26,26101,2020,06,2,2,64
52355554,26,26101,2020,06,0,0,29
52355554,26,26101,2020,06,0,2,10
52355564,26,26101,2020,06,0,0,10
52355575,26,26101,2020,06,0,0,14
52355576,26,26101,2020,06,0,0,28
52355576,26,26101,2020,06,0,2,10
52355576,26,26101,2020,06,2,0,13
52354529,26,26102,2020,06,0,0,13801
52354529,26,26102,2020,06,0,1,16993
52354529,26,26102,2020,06,0,2,15424
52354529,26,26102,2020,06,1,0,13181
52354529,26,26102,2020,06,1,1,16782
52354529,26,26102,2020,06,1,2,15053
52354529,26,26102,2020,06,2,0,13346
52354529,26,26102,2020,06,2,1,16839
52354529,26,26102,2020,06,2,2,15152
52354539,26,26102,2020,06,0,0,16030
52354539,26,26102,2020,06,0,1,16809
52354539,26,26102,2020,06,0,2,16302
52354539,26,26102,2020,06,1,0,15324
52354539,26,26102,2020,06,1,1,16369
52354539,26,26102,2020,06,1,2,15857
52354539,26,26102,2020,06,2,0,15512
52354539,26,26102,2020,06,2,1,16486
52354539,26,26102,2020,06,2,2,15975
52354620,26,26102,2020,06,0,0,11524
52354620,26,26102,2020,06,0,1,10720
52354620,26,26102,2020,06,0,2,11068
52354620,26,26102,2020,06,1,0,18475
52354620,26,26102,2020,06,1,1,11170
52354620,26,26102,2020,06,1,2,14536
52354620,26,26102,2020,06,2,0,16621
52354620,26,26102,2020,06,2,1,11050
52354620,26,26102,2020,06,2,2,13611
52354621,26,26102,2020,06,0,0,10155
52354621,26,26102,2020,06,0,1,7955
52354621,26,26102,2020,06,0,2,8787
52354621,26,26102,2020,06,1,0,17773
52354621,26,26102,2020,06,1,1,9026
52354621,26,26102,2020,06,1,2,12689
52354621,26,26102,2020,06,2,0,15741
52354621,26,26102,2020,06,2,1,8741
52354621,26,26102,2020,06,2,2,11648
52354630,26,26102,2020,06,0,0,16192
52354630,26,26102,2020,06,0,1,16693
52354630,26,26102,2020,06,0,2,16127
52354630,26,26102,2020,06,1,0,18196
52354630,26,26102,2020,06,1,1,17375
52354630,26,26102,2020,06,1,2,17354
52354630,26,26102,2020,06,2,0,17661
52354630,26,26102,2020,06,2,1,17193
52354630,26,26102,2020,06,2,2,17027
52354631,26,26102,2020,06,0,0,12173
52354631,26,26102,2020,06,0,1,10450
52354631,26,26102,2020,06,0,2,11151
52354631,26,26102,2020,06,1,0,13656
52354631,26,26102,2020,06,1,1,10841
52354631,26,26102,2020,06,1,2,12117
52354631,26,26102,2020,06,2,0,13260
52354631,26,26102,2020,06,2,1,10737
52354631,26,26102,2020,06,2,2,11859
52354612,26,26103,2020,06,0,0,13107
52354612,26,26103,2020,06,0,1,10065
52354612,26,26103,2020,06,0,2,10983
52354612,26,26103,2020,06,1,0,11048
52354612,26,26103,2020,06,1,1,9529
52354612,26,26103,2020,06,1,2,10003
52354612,26,26103,2020,06,2,0,11597
52354612,26,26103,2020,06,2,1,9672
52354612,26,26103,2020,06,2,2,10265
52354613,26,26103,2020,06,0,0,3841
52354613,26,26103,2020,06,0,1,2628
52354613,26,26103,2020,06,0,2,2955
52354613,26,26103,2020,06,1,0,4208
52354613,26,26103,2020,06,1,1,2361
52354613,26,26103,2020,06,1,2,3107
52354613,26,26103,2020,06,2,0,4110
52354613,26,26103,2020,06,2,1,2433
52354613,26,26103,2020,06,2,2,3066
52354622,26,26103,2020,06,0,0,11917
52354622,26,26103,2020,06,0,1,12046
52354622,26,26103,2020,06,0,2,11977
52354622,26,26103,2020,06,1,0,16783
52354622,26,26103,2020,06,1,1,12535
52354622,26,26103,2020,06,1,2,14270
52354622,26,26103,2020,06,2,0,15485
52354622,26,26103,2020,06,2,1,12405
52354622,26,26103,2020,06,2,2,13659
52354623,26,26103,2020,06,0,0,4228
52354623,26,26103,2020,06,0,1,4514
52354623,26,26103,2020,06,0,2,4374
52354623,26,26103,2020,06,1,0,4621
52354623,26,26103,2020,06,1,1,4589
52354623,26,26103,2020,06,1,2,4605
52354623,26,26103,2020,06,2,0,4516
52354623,26,26103,2020,06,2,1,4569
52354623,26,26103,2020,06,2,2,4544
52354624,26,26103,2020,06,0,0,62
52354624,26,26103,2020,06,0,2,19
52354624,26,26103,2020,06,1,0,11
52354624,26,26103,2020,06,2,0,25
52354624,26,26103,2020,06,2,2,10
52354625,26,26103,2020,06,0,0,46
52354625,26,26103,2020,06,0,1,28
52354625,26,26103,2020,06,0,2,30
