mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52354538,26,26101,2019,03,0,0,11207
52354538,26,26101,2019,03,0,1,7696
52354538,26,26101,2019,03,0,2,9008
52354538,26,26101,2019,03,1,0,10212
52354538,26,26101,2019,03,1,1,7947
52354538,26,26101,2019,03,1,2,8813
52354538,26,26101,2019,03,2,0,10565
52354538,26,26101,2019,03,2,1,7858
52354538,26,26101,2019,03,2,2,8882
52354548,26,26101,2019,03,0,0,9257
52354548,26,26101,2019,03,0,1,7663
52354548,26,26101,2019,03,0,2,8068
52354548,26,26101,2019,03,1,0,8088
52354548,26,26101,2019,03,1,1,7620
52354548,26,26101,2019,03,1,2,7563
52354548,26,26101,2019,03,2,0,8503
52354548,26,26101,2019,03,2,1,7635
52354548,26,26101,2019,03,2,2,7742
52354549,26,26101,2019,03,0,0,11468
52354549,26,26101,2019,03,0,1,14079
52354549,26,26101,2019,03,0,2,12826
52354549,26,26101,2019,03,1,0,10563
52354549,26,26101,2019,03,1,1,13946
52354549,26,26101,2019,03,1,2,12239
52354549,26,26101,2019,03,2,0,10884
52354549,26,26101,2019,03,2,1,13993
52354549,26,26101,2019,03,2,2,12447
52354557,26,26101,2019,03,0,0,2100
52354557,26,26101,2019,03,0,1,2831
52354557,26,26101,2019,03,0,2,2498
52354557,26,26101,2019,03,1,0,1785
52354557,26,26101,2019,03,1,1,2745
52354557,26,26101,2019,03,1,2,2240
52354557,26,26101,2019,03,2,0,1897
52354557,26,26101,2019,03,2,1,2775
52354557,26,26101,2019,03,2,2,2331
52354558,26,26101,2019,03,0,0,3076
52354558,26,26101,2019,03,0,1,3234
52354558,26,26101,2019,03,0,2,3155
52354558,26,26101,2019,03,1,0,3260
52354558,26,26101,2019,03,1,1,3398
52354558,26,26101,2019,03,1,2,3191
52354558,26,26101,2019,03,2,0,3195
52354558,26,26101,2019,03,2,1,3340
52354558,26,26101,2019,03,2,2,3178
52354559,26,26101,2019,03,0,0,11647
52354559,26,26101,2019,03,0,1,13301
52354559,26,26101,2019,03,0,2,12278
52354559,26,26101,2019,03,1,0,9552
52354559,26,26101,2019,03,1,1,13286
52354559,26,26101,2019,03,1,2,11275
52354559,26,26101,2019,03,2,0,10295
52354559,26,26101,2019,03,2,1,13291
52354559,26,26101,2019,03,2,2,11631
52354567,26,26101,2019,03,0,0,111
52354567,26,26101,2019,03,0,1,120
52354567,26,26101,2019,03,0,2,111
52354567,26,26101,2019,03,1,0,84
52354567,26,26101,2019,03,1,1,95
52354567,26,26101,2019,03,1,2,98
52354567,26,26101,2019,03,2,0,93
52354567,26,26101,2019,03,2,1,104
52354567,26,26101,2019,03,2,2,103
52354568,26,26101,2019,03,0,0,2585
52354568,26,26101,2019,03,0,1,4079
52354568,26,26101,2019,03,0,2,3374
52354568,26,26101,2019,03,1,0,2279
52354568,26,26101,2019,03,1,1,4043
52354568,26,26101,2019,03,1,2,3208
52354568,26,26101,2019,03,2,0,2388
52354568,26,26101,2019,03,2,1,4056
52354568,26,26101,2019,03,2,2,3267
52354569,26,26101,2019,03,0,0,10582
52354569,26,26101,2019,03,0,1,12879
52354569,26,26101,2019,03,0,2,11723
52354569,26,26101,2019,03,1,0,9118
52354569,26,26101,2019,03,1,1,12652
52354569,26,26101,2019,03,1,2,10924
52354569,26,26101,2019,03,2,0,9638
52354569,26,26101,2019,03,2,1,12733
52354569,26,26101,2019,03,2,2,11207
52354578,26,26101,2019,03,0,0,117
52354578,26,26101,2019,03,0,1,73
52354578,26,26101,2019,03,0,2,81
52354578,26,26101,2019,03,1,0,51
52354578,26,26101,2019,03,1,1,46
52354578,26,26101,2019,03,1,2,47
52354578,26,26101,2019,03,2,0,74
52354578,26,26101,2019,03,2,1,55
52354578,26,26101,2019,03,2,2,59
52354579,26,26101,2019,03,0,0,5854
52354579,26,26101,2019,03,0,1,7501
52354579,26,26101,2019,03,0,2,6733
52354579,26,26101,2019,03,1,0,4827
52354579,26,26101,2019,03,1,1,7201
52354579,26,26101,2019,03,1,2,6049
52354579,26,26101,2019,03,2,0,5192
52354579,26,26101,2019,03,2,1,7307
52354579,26,26101,2019,03,2,2,6292
52354586,26,26101,2019,03,0,0,10
52354587,26,26101,2019,03,0,0,20
52354587,26,26101,2019,03,1,0,21
52354587,26,26101,2019,03,1,2,11
52354587,26,26101,2019,03,2,0,21
52354589,26,26101,2019,03,0,0,2869
52354589,26,26101,2019,03,0,1,3997
52354589,26,26101,2019,03,0,2,3559
52354589,26,26101,2019,03,1,0,2465
52354589,26,26101,2019,03,1,1,3889
52354589,26,26101,2019,03,1,2,3230
52354589,26,26101,2019,03,2,0,2608
52354589,26,26101,2019,03,2,1,3927
52354589,26,26101,2019,03,2,2,3347
52354594,26,26101,2019,03,0,0,30
52354594,26,26101,2019,03,0,1,11
52354594,26,26101,2019,03,0,2,20
52354594,26,26101,2019,03,2,0,15
52354594,26,26101,2019,03,2,2,11
52354599,26,26101,2019,03,0,0,771
52354599,26,26101,2019,03,0,1,723
52354599,26,26101,2019,03,0,2,738
52354599,26,26101,2019,03,1,0,658
52354599,26,26101,2019,03,1,1,673
52354599,26,26101,2019,03,1,2,658
52354599,26,26101,2019,03,2,0,698
52354599,26,26101,2019,03,2,1,691
52354599,26,26101,2019,03,2,2,687
52354640,26,26101,2019,03,0,0,11147
52354640,26,26101,2019,03,0,1,12709
52354640,26,26101,2019,03,0,2,11798
52354640,26,26101,2019,03,1,0,13203
52354640,26,26101,2019,03,1,1,12344
52354640,26,26101,2019,03,1,2,12420
52354640,26,26101,2019,03,2,0,12474
52354640,26,26101,2019,03,2,1,12473
52354640,26,26101,2019,03,2,2,12199
52354650,26,26101,2019,03,0,0,14467
52354650,26,26101,2019,03,0,1,11415
52354650,26,26101,2019,03,0,2,12717
52354650,26,26101,2019,03,1,0,12882
52354650,26,26101,2019,03,1,1,11705
52354650,26,26101,2019,03,1,2,12167
52354650,26,26101,2019,03,2,0,13444
52354650,26,26101,2019,03,2,1,11602
52354650,26,26101,2019,03,2,2,12362
52354660,26,26101,2019,03,0,0,7650
52354660,26,26101,2019,03,0,1,9374
52354660,26,26101,2019,03,0,2,8479
52354660,26,26101,2019,03,1,0,6056
52354660,26,26101,2019,03,1,1,9086
52354660,26,26101,2019,03,1,2,7449
52354660,26,26101,2019,03,2,0,6622
52354660,26,26101,2019,03,2,1,9188
52354660,26,26101,2019,03,2,2,7814
52354670,26,26101,2019,03,0,0,1795
52354670,26,26101,2019,03,0,1,1797
52354670,26,26101,2019,03,0,2,1769
52354670,26,26101,2019,03,1,0,1396
52354670,26,26101,2019,03,1,1,1770
52354670,26,26101,2019,03,1,2,1584
52354670,26,26101,2019,03,2,0,1537
52354670,26,26101,2019,03,2,1,1780
52354670,26,26101,2019,03,2,2,1649
52354680,26,26101,2019,03,0,0,2442
52354680,26,26101,2019,03,0,1,1503
52354680,26,26101,2019,03,0,2,1778
52354680,26,26101,2019,03,1,0,2941
52354680,26,26101,2019,03,1,1,1503
52354680,26,26101,2019,03,1,2,1960
52354680,26,26101,2019,03,2,0,2764
52354680,26,26101,2019,03,2,1,1503
52354680,26,26101,2019,03,2,2,1895
52354690,26,26101,2019,03,0,0,591
52354690,26,26101,2019,03,0,1,781
52354690,26,26101,2019,03,0,2,709
52354690,26,26101,2019,03,1,0,535
52354690,26,26101,2019,03,1,1,728
52354690,26,26101,2019,03,1,2,631
52354690,26,26101,2019,03,2,0,555
52354690,26,26101,2019,03,2,1,747
52354690,26,26101,2019,03,2,2,659
52355504,26,26101,2019,03,0,0,11
52355505,26,26101,2019,03,0,0,117
52355505,26,26101,2019,03,0,1,36
52355505,26,26101,2019,03,0,2,67
52355505,26,26101,2019,03,1,0,109
52355505,26,26101,2019,03,1,1,39
52355505,26,26101,2019,03,1,2,65
52355505,26,26101,2019,03,2,0,112
52355505,26,26101,2019,03,2,1,38
52355505,26,26101,2019,03,2,2,66
52355506,26,26101,2019,03,0,0,18
52355514,26,26101,2019,03,0,0,52
52355514,26,26101,2019,03,0,1,31
52355514,26,26101,2019,03,0,2,42
52355514,26,26101,2019,03,1,0,73
52355514,26,26101,2019,03,1,1,39
52355514,26,26101,2019,03,1,2,57
52355514,26,26101,2019,03,2,0,66
52355514,26,26101,2019,03,2,1,36
52355514,26,26101,2019,03,2,2,52
52355515,26,26101,2019,03,0,0,45
52355515,26,26101,2019,03,0,2,17
52355515,26,26101,2019,03,1,0,23
52355515,26,26101,2019,03,1,2,17
52355515,26,26101,2019,03,2,0,31
52355515,26,26101,2019,03,2,2,17
52355516,26,26101,2019,03,0,0,16
52355524,26,26101,2019,03,0,0,30
52355524,26,26101,2019,03,0,2,18
52355524,26,26101,2019,03,1,0,29
52355524,26,26101,2019,03,1,2,22
52355524,26,26101,2019,03,2,0,29
52355524,26,26101,2019,03,2,2,21
52355528,26,26101,2019,03,1,1,12
52355533,26,26101,2019,03,0,0,26
52355533,26,26101,2019,03,0,1,15
52355533,26,26101,2019,03,0,2,24
52355533,26,26101,2019,03,1,0,32
52355533,26,26101,2019,03,1,1,19
52355533,26,26101,2019,03,1,2,26
52355533,26,26101,2019,03,2,0,30
52355533,26,26101,2019,03,2,1,17
52355533,26,26101,2019,03,2,2,25
52355537,26,26101,2019,03,0,0,31
52355537,26,26101,2019,03,0,1,44
52355537,26,26101,2019,03,0,2,34
52355537,26,26101,2019,03,1,0,31
52355537,26,26101,2019,03,1,1,29
52355537,26,26101,2019,03,1,2,31
52355537,26,26101,2019,03,2,0,31
52355537,26,26101,2019,03,2,1,34
52355537,26,26101,2019,03,2,2,32
52355554,26,26101,2019,03,0,0,12
52355564,26,26101,2019,03,1,0,15
52355564,26,26101,2019,03,2,0,12
52355576,26,26101,2019,03,0,0,16
52354529,26,26102,2019,03,0,0,12366
52354529,26,26102,2019,03,0,1,15653
52354529,26,26102,2019,03,0,2,14027
52354529,26,26102,2019,03,1,0,10282
52354529,26,26102,2019,03,1,1,15038
52354529,26,26102,2019,03,1,2,12697
52354529,26,26102,2019,03,2,0,11022
52354529,26,26102,2019,03,2,1,15256
52354529,26,26102,2019,03,2,2,13169
52354539,26,26102,2019,03,0,0,15164
52354539,26,26102,2019,03,0,1,15424
52354539,26,26102,2019,03,0,2,14962
52354539,26,26102,2019,03,1,0,14163
52354539,26,26102,2019,03,1,1,15101
52354539,26,26102,2019,03,1,2,14459
52354539,26,26102,2019,03,2,0,14518
52354539,26,26102,2019,03,2,1,15216
52354539,26,26102,2019,03,2,2,14637
52354620,26,26102,2019,03,0,0,15679
52354620,26,26102,2019,03,0,1,12930
52354620,26,26102,2019,03,0,2,13944
52354620,26,26102,2019,03,1,0,24219
52354620,26,26102,2019,03,1,1,13100
52354620,26,26102,2019,03,1,2,18054
52354620,26,26102,2019,03,2,0,21188
52354620,26,26102,2019,03,2,1,13040
52354620,26,26102,2019,03,2,2,16596
52354621,26,26102,2019,03,0,0,11199
52354621,26,26102,2019,03,0,1,8334
52354621,26,26102,2019,03,0,2,9380
52354621,26,26102,2019,03,1,0,17612
52354621,26,26102,2019,03,1,1,8625
52354621,26,26102,2019,03,1,2,12615
52354621,26,26102,2019,03,2,0,15337
52354621,26,26102,2019,03,2,1,8522
52354621,26,26102,2019,03,2,2,11467
52354630,26,26102,2019,03,0,0,19906
52354630,26,26102,2019,03,0,1,16974
52354630,26,26102,2019,03,0,2,17700
52354630,26,26102,2019,03,1,0,19910
52354630,26,26102,2019,03,1,1,16705
52354630,26,26102,2019,03,1,2,17507
52354630,26,26102,2019,03,2,0,19908
52354630,26,26102,2019,03,2,1,16801
52354630,26,26102,2019,03,2,2,17576
52354631,26,26102,2019,03,0,0,11147
52354631,26,26102,2019,03,0,1,9060
52354631,26,26102,2019,03,0,2,9818
52354631,26,26102,2019,03,1,0,10765
52354631,26,26102,2019,03,1,1,9027
52354631,26,26102,2019,03,1,2,9813
52354631,26,26102,2019,03,2,0,10901
52354631,26,26102,2019,03,2,1,9038
52354631,26,26102,2019,03,2,2,9815
52354612,26,26103,2019,03,0,0,16838
52354612,26,26103,2019,03,0,1,9258
52354612,26,26103,2019,03,0,2,11699
52354612,26,26103,2019,03,1,0,12320
52354612,26,26103,2019,03,1,1,8684
52354612,26,26103,2019,03,1,2,10039
52354612,26,26103,2019,03,2,0,13923
52354612,26,26103,2019,03,2,1,8887
52354612,26,26103,2019,03,2,2,10628
52354613,26,26103,2019,03,0,0,4873
52354613,26,26103,2019,03,0,1,2987
52354613,26,26103,2019,03,0,2,3588
52354613,26,26103,2019,03,1,0,3472
52354613,26,26103,2019,03,1,1,2194
52354613,26,26103,2019,03,1,2,2751
52354613,26,26103,2019,03,2,0,3969
52354613,26,26103,2019,03,2,1,2476
52354613,26,26103,2019,03,2,2,3048
52354622,26,26103,2019,03,0,0,12990
52354622,26,26103,2019,03,0,1,10910
52354622,26,26103,2019,03,0,2,11541
52354622,26,26103,2019,03,1,0,19765
52354622,26,26103,2019,03,1,1,11498
52354622,26,26103,2019,03,1,2,14883
52354622,26,26103,2019,03,2,0,17361
52354622,26,26103,2019,03,2,1,11290
52354622,26,26103,2019,03,2,2,13697
52354623,26,26103,2019,03,0,0,4305
52354623,26,26103,2019,03,0,1,4252
