mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52354538,26,26101,2021,02,0,0,10827
52354538,26,26101,2021,02,0,1,8346
52354538,26,26101,2021,02,0,2,9206
52354538,26,26101,2021,02,1,0,10949
52354538,26,26101,2021,02,1,1,8273
52354538,26,26101,2021,02,1,2,9319
52354538,26,26101,2021,02,2,0,10906
52354538,26,26101,2021,02,2,1,8299
52354538,26,26101,2021,02,2,2,9279
52354548,26,26101,2021,02,0,0,8714
52354548,26,26101,2021,02,0,1,8108
52354548,26,26101,2021,02,0,2,8232
52354548,26,26101,2021,02,1,0,7660
52354548,26,26101,2021,02,1,1,7911
52354548,26,26101,2021,02,1,2,7768
52354548,26,26101,2021,02,2,0,8036
52354548,26,26101,2021,02,2,1,7981
52354548,26,26101,2021,02,2,2,7934
52354549,26,26101,2021,02,0,0,10586
52354549,26,26101,2021,02,0,1,12373
52354549,26,26101,2021,02,0,2,11495
52354549,26,26101,2021,02,1,0,10259
52354549,26,26101,2021,02,1,1,12674
52354549,26,26101,2021,02,1,2,11440
52354549,26,26101,2021,02,2,0,10375
52354549,26,26101,2021,02,2,1,12566
52354549,26,26101,2021,02,2,2,11459
52354557,26,26101,2021,02,0,0,1914
52354557,26,26101,2021,02,0,1,2476
52354557,26,26101,2021,02,0,2,2260
52354557,26,26101,2021,02,1,0,1634
52354557,26,26101,2021,02,1,1,2562
52354557,26,26101,2021,02,1,2,2120
52354557,26,26101,2021,02,2,0,1734
52354557,26,26101,2021,02,2,1,2532
52354557,26,26101,2021,02,2,2,2170
52354558,26,26101,2021,02,0,0,3165
52354558,26,26101,2021,02,0,1,4135
52354558,26,26101,2021,02,0,2,3726
52354558,26,26101,2021,02,1,0,3283
52354558,26,26101,2021,02,1,1,3984
52354558,26,26101,2021,02,1,2,3619
52354558,26,26101,2021,02,2,0,3241
52354558,26,26101,2021,02,2,1,4038
52354558,26,26101,2021,02,2,2,3657
52354559,26,26101,2021,02,0,0,10044
52354559,26,26101,2021,02,0,1,11486
52354559,26,26101,2021,02,0,2,10723
52354559,26,26101,2021,02,1,0,10085
52354559,26,26101,2021,02,1,1,11593
52354559,26,26101,2021,02,1,2,10656
52354559,26,26101,2021,02,2,0,10070
52354559,26,26101,2021,02,2,1,11555
52354559,26,26101,2021,02,2,2,10680
52354567,26,26101,2021,02,0,0,45
52354567,26,26101,2021,02,0,1,71
52354567,26,26101,2021,02,0,2,70
52354567,26,26101,2021,02,1,0,52
52354567,26,26101,2021,02,1,1,57
52354567,26,26101,2021,02,1,2,51
52354567,26,26101,2021,02,2,0,49
52354567,26,26101,2021,02,2,1,62
52354567,26,26101,2021,02,2,2,57
52354568,26,26101,2021,02,0,0,2845
52354568,26,26101,2021,02,0,1,3607
52354568,26,26101,2021,02,0,2,3396
52354568,26,26101,2021,02,1,0,2760
52354568,26,26101,2021,02,1,1,3672
52354568,26,26101,2021,02,1,2,3315
52354568,26,26101,2021,02,2,0,2790
52354568,26,26101,2021,02,2,1,3649
52354568,26,26101,2021,02,2,2,3344
52354569,26,26101,2021,02,0,0,11238
52354569,26,26101,2021,02,0,1,13843
52354569,26,26101,2021,02,0,2,12659
52354569,26,26101,2021,02,1,0,10258
52354569,26,26101,2021,02,1,1,13261
52354569,26,26101,2021,02,1,2,11878
52354569,26,26101,2021,02,2,0,10608
52354569,26,26101,2021,02,2,1,13469
52354569,26,26101,2021,02,2,2,12157
52354578,26,26101,2021,02,0,0,112
52354578,26,26101,2021,02,0,1,84
52354578,26,26101,2021,02,0,2,87
52354578,26,26101,2021,02,1,0,51
52354578,26,26101,2021,02,1,1,34
52354578,26,26101,2021,02,1,2,41
52354578,26,26101,2021,02,2,0,73
52354578,26,26101,2021,02,2,1,52
52354578,26,26101,2021,02,2,2,58
52354579,26,26101,2021,02,0,0,7320
52354579,26,26101,2021,02,0,1,9202
