mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52354538,26,26101,2019,08,0,0,9787
52354538,26,26101,2019,08,0,1,7756
52354538,26,26101,2019,08,0,2,8706
52354538,26,26101,2019,08,1,0,9122
52354538,26,26101,2019,08,1,1,7636
52354538,26,26101,2019,08,1,2,8265
52354538,26,26101,2019,08,2,0,9336
52354538,26,26101,2019,08,2,1,7675
52354538,26,26101,2019,08,2,2,8408
52354548,26,26101,2019,08,0,0,8549
52354548,26,26101,2019,08,0,1,7915
52354548,26,26101,2019,08,0,2,7915
52354548,26,26101,2019,08,1,0,7907
52354548,26,26101,2019,08,1,1,7930
52354548,26,26101,2019,08,1,2,7704
52354548,26,26101,2019,08,2,0,8114
52354548,26,26101,2019,08,2,1,7925
52354548,26,26101,2019,08,2,2,7772
52354549,26,26101,2019,08,0,0,11671
52354549,26,26101,2019,08,0,1,14006
52354549,26,26101,2019,08,0,2,12743
52354549,26,26101,2019,08,1,0,10827
52354549,26,26101,2019,08,1,1,13683
52354549,26,26101,2019,08,1,2,12286
52354549,26,26101,2019,08,2,0,11099
52354549,26,26101,2019,08,2,1,13787
52354549,26,26101,2019,08,2,2,12433
52354557,26,26101,2019,08,0,0,2339
52354557,26,26101,2019,08,0,1,3221
52354557,26,26101,2019,08,0,2,2832
52354557,26,26101,2019,08,1,0,2119
52354557,26,26101,2019,08,1,1,3198
52354557,26,26101,2019,08,1,2,2635
52354557,26,26101,2019,08,2,0,2190
52354557,26,26101,2019,08,2,1,3205
52354557,26,26101,2019,08,2,2,2698
52354558,26,26101,2019,08,0,0,3292
52354558,26,26101,2019,08,0,1,3869
52354558,26,26101,2019,08,0,2,3523
52354558,26,26101,2019,08,1,0,3255
52354558,26,26101,2019,08,1,1,3853
52354558,26,26101,2019,08,1,2,3546
52354558,26,26101,2019,08,2,0,3267
52354558,26,26101,2019,08,2,1,3858
52354558,26,26101,2019,08,2,2,3538
52354559,26,26101,2019,08,0,0,10412
52354559,26,26101,2019,08,0,1,12487
52354559,26,26101,2019,08,0,2,11347
52354559,26,26101,2019,08,1,0,9126
52354559,26,26101,2019,08,1,1,12610
52354559,26,26101,2019,08,1,2,10728
52354559,26,26101,2019,08,2,0,9541
52354559,26,26101,2019,08,2,1,12571
52354559,26,26101,2019,08,2,2,10928
52354567,26,26101,2019,08,0,0,71
52354567,26,26101,2019,08,0,1,50
52354567,26,26101,2019,08,0,2,60
52354567,26,26101,2019,08,1,0,78
52354567,26,26101,2019,08,1,1,60
52354567,26,26101,2019,08,1,2,70
52354567,26,26101,2019,08,2,0,76
52354567,26,26101,2019,08,2,1,57
52354567,26,26101,2019,08,2,2,67
52354568,26,26101,2019,08,0,0,2873
52354568,26,26101,2019,08,0,1,4192
52354568,26,26101,2019,08,0,2,3582
52354568,26,26101,2019,08,1,0,2689
52354568,26,26101,2019,08,1,1,3781
52354568,26,26101,2019,08,1,2,3233
52354568,26,26101,2019,08,2,0,2748
52354568,26,26101,2019,08,2,1,3913
52354568,26,26101,2019,08,2,2,3345
52354569,26,26101,2019,08,0,0,10199
52354569,26,26101,2019,08,0,1,12563
