mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52354538,26,26101,2019,10,0,0,9780
52354538,26,26101,2019,10,0,1,8567
52354538,26,26101,2019,10,0,2,8905
52354538,26,26101,2019,10,1,0,12899
52354538,26,26101,2019,10,1,1,8780
52354538,26,26101,2019,10,1,2,10320
52354538,26,26101,2019,10,2,0,11893
52354538,26,26101,2019,10,2,1,8711
52354538,26,26101,2019,10,2,2,9863
52354548,26,26101,2019,10,0,0,9567
52354548,26,26101,2019,10,0,1,8506
52354548,26,26101,2019,10,0,2,8638
52354548,26,26101,2019,10,1,0,9590
52354548,26,26101,2019,10,1,1,8857
52354548,26,26101,2019,10,1,2,8903
52354548,26,26101,2019,10,2,0,9583
52354548,26,26101,2019,10,2,1,8744
52354548,26,26101,2019,10,2,2,8818
52354549,26,26101,2019,10,0,0,10868
52354549,26,26101,2019,10,0,1,12745
52354549,26,26101,2019,10,0,2,11661
52354549,26,26101,2019,10,1,0,9533
52354549,26,26101,2019,10,1,1,12608
52354549,26,26101,2019,10,1,2,11033
52354549,26,26101,2019,10,2,0,9964
52354549,26,26101,2019,10,2,1,12652
52354549,26,26101,2019,10,2,2,11236
52354557,26,26101,2019,10,0,0,1923
52354557,26,26101,2019,10,0,1,2235
52354557,26,26101,2019,10,0,2,2079
52354557,26,26101,2019,10,1,0,1317
52354557,26,26101,2019,10,1,1,2174
52354557,26,26101,2019,10,1,2,1747
52354557,26,26101,2019,10,2,0,1513
52354557,26,26101,2019,10,2,1,2194
52354557,26,26101,2019,10,2,2,1854
52354558,26,26101,2019,10,0,0,3947
52354558,26,26101,2019,10,0,1,3972
52354558,26,26101,2019,10,0,2,3771
52354558,26,26101,2019,10,1,0,8291
52354558,26,26101,2019,10,1,1,4311
52354558,26,26101,2019,10,1,2,5394
52354558,26,26101,2019,10,2,0,6889
52354558,26,26101,2019,10,2,1,4202
52354558,26,26101,2019,10,2,2,4870
52354559,26,26101,2019,10,0,0,11166
52354559,26,26101,2019,10,0,1,12512
52354559,26,26101,2019,10,0,2,11641
52354559,26,26101,2019,10,1,0,11076
52354559,26,26101,2019,10,1,1,12742
52354559,26,26101,2019,10,1,2,11548
52354559,26,26101,2019,10,2,0,11105
52354559,26,26101,2019,10,2,1,12668
52354559,26,26101,2019,10,2,2,11578
52354567,26,26101,2019,10,0,0,72
52354567,26,26101,2019,10,0,1,96
52354567,26,26101,2019,10,0,2,91
52354567,26,26101,2019,10,1,0,61
52354567,26,26101,2019,10,1,1,90
52354567,26,26101,2019,10,1,2,76
52354567,26,26101,2019,10,2,0,64
52354567,26,26101,2019,10,2,1,92
52354567,26,26101,2019,10,2,2,81
52354568,26,26101,2019,10,0,0,2454
52354568,26,26101,2019,10,0,1,3461
52354568,26,26101,2019,10,0,2,2995
52354568,26,26101,2019,10,1,0,2097
52354568,26,26101,2019,10,1,1,3439
52354568,26,26101,2019,10,1,2,2816
52354568,26,26101,2019,10,2,0,2212
52354568,26,26101,2019,10,2,1,3446
52354568,26,26101,2019,10,2,2,2874
52354569,26,26101,2019,10,0,0,12190
52354569,26,26101,2019,10,0,1,16256
52354569,26,26101,2019,10,0,2,14005
52354569,26,26101,2019,10,1,0,9386
52354569,26,26101,2019,10,1,1,16304
52354569,26,26101,2019,10,1,2,13075
52354569,26,26101,2019,10,2,0,10291
52354569,26,26101,2019,10,2,1,16289
52354569,26,26101,2019,10,2,2,13375
52354577,26,26101,2019,10,0,1,10
52354578,26,26101,2019,10,0,0,91
52354578,26,26101,2019,10,0,1,51
52354578,26,26101,2019,10,0,2,61
52354578,26,26101,2019,10,1,0,27
52354578,26,26101,2019,10,1,1,67
52354578,26,26101,2019,10,1,2,41
52354578,26,26101,2019,10,2,0,47
52354578,26,26101,2019,10,2,1,62
52354578,26,26101,2019,10,2,2,48
52354579,26,26101,2019,10,0,0,6182
