mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52354538,26,26101,2021,05,0,0,9889
52354538,26,26101,2021,05,0,1,8430
52354538,26,26101,2021,05,0,2,8961
52354538,26,26101,2021,05,1,0,10579
52354538,26,26101,2021,05,1,1,8599
52354538,26,26101,2021,05,1,2,9524
52354538,26,26101,2021,05,2,0,10290
52354538,26,26101,2021,05,2,1,8528
52354538,26,26101,2021,05,2,2,9288
52354548,26,26101,2021,05,0,0,8071
52354548,26,26101,2021,05,0,1,7177
52354548,26,26101,2021,05,0,2,7490
52354548,26,26101,2021,05,1,0,7731
52354548,26,26101,2021,05,1,1,6975
52354548,26,26101,2021,05,1,2,7305
52354548,26,26101,2021,05,2,0,7874
52354548,26,26101,2021,05,2,1,7060
52354548,26,26101,2021,05,2,2,7383
52354549,26,26101,2021,05,0,0,12114
52354549,26,26101,2021,05,0,1,13426
52354549,26,26101,2021,05,0,2,12761
52354549,26,26101,2021,05,1,0,11054
52354549,26,26101,2021,05,1,1,13217
52354549,26,26101,2021,05,1,2,12227
52354549,26,26101,2021,05,2,0,11498
52354549,26,26101,2021,05,2,1,13305
52354549,26,26101,2021,05,2,2,12451
52354557,26,26101,2021,05,0,0,1605
52354557,26,26101,2021,05,0,1,1998
52354557,26,26101,2021,05,0,2,1825
52354557,26,26101,2021,05,1,0,1258
52354557,26,26101,2021,05,1,1,2139
52354557,26,26101,2021,05,1,2,1773
52354557,26,26101,2021,05,2,0,1403
52354557,26,26101,2021,05,2,1,2080
52354557,26,26101,2021,05,2,2,1795
52354558,26,26101,2021,05,0,0,3230
52354558,26,26101,2021,05,0,1,3917
52354558,26,26101,2021,05,0,2,3618
52354558,26,26101,2021,05,1,0,2981
52354558,26,26101,2021,05,1,1,3815
52354558,26,26101,2021,05,1,2,3398
52354558,26,26101,2021,05,2,0,3085
52354558,26,26101,2021,05,2,1,3858
52354558,26,26101,2021,05,2,2,3490
52354559,26,26101,2021,05,0,0,9611
52354559,26,26101,2021,05,0,1,10218
52354559,26,26101,2021,05,0,2,9935
52354559,26,26101,2021,05,1,0,9124
52354559,26,26101,2021,05,1,1,10578
52354559,26,26101,2021,05,1,2,9842
52354559,26,26101,2021,05,2,0,9328
52354559,26,26101,2021,05,2,1,10427
52354559,26,26101,2021,05,2,2,9881
52354567,26,26101,2021,05,0,0,95
52354567,26,26101,2021,05,0,1,115
52354567,26,26101,2021,05,0,2,112
52354567,26,26101,2021,05,1,0,75
52354567,26,26101,2021,05,1,1,90
52354567,26,26101,2021,05,1,2,85
52354567,26,26101,2021,05,2,0,83
52354567,26,26101,2021,05,2,1,100
52354567,26,26101,2021,05,2,2,96
52354568,26,26101,2021,05,0,0,2603
52354568,26,26101,2021,05,0,1,3597
52354568,26,26101,2021,05,0,2,3286
52354568,26,26101,2021,05,1,0,2765
52354568,26,26101,2021,05,1,1,3961
52354568,26,26101,2021,05,1,2,3432
52354568,26,26101,2021,05,2,0,2697
52354568,26,26101,2021,05,2,1,3808
52354568,26,26101,2021,05,2,2,3371
52354569,26,26101,2021,05,0,0,12128
52354569,26,26101,2021,05,0,1,15277
52354569,26,26101,2021,05,0,2,13942
52354569,26,26101,2021,05,1,0,11500
52354569,26,26101,2021,05,1,1,15448
52354569,26,26101,2021,05,1,2,13619
52354569,26,26101,2021,05,2,0,11763
52354569,26,26101,2021,05,2,1,15376
52354569,26,26101,2021,05,2,2,13754
52354577,26,26101,2021,05,1,0,16
52354577,26,26101,2021,05,2,0,13
52354578,26,26101,2021,05,0,0,153
52354578,26,26101,2021,05,0,1,65
52354578,26,26101,2021,05,0,2,93
52354578,26,26101,2021,05,1,0,59
52354578,26,26101,2021,05,1,1,56
52354578,26,26101,2021,05,1,2,60
52354578,26,26101,2021,05,2,0,98
52354578,26,26101,2021,05,2,1,59
52354578,26,26101,2021,05,2,2,74
52354579,26,26101,2021,05,0,0,6922
52354579,26,26101,2021,05,0,1,7986
52354579,26,26101,2021,05,0,2,7622
52354579,26,26101,2021,05,1,0,6099
52354579,26,26101,2021,05,1,1,8380
52354579,26,26101,2021,05,1,2,7384
52354579,26,26101,2021,05,2,0,6444
52354579,26,26101,2021,05,2,1,8215
52354579,26,26101,2021,05,2,2,7484
52354587,26,26101,2021,05,0,0,39
52354587,26,26101,2021,05,0,2,11
52354587,26,26101,2021,05,2,0,22
52354589,26,26101,2021,05,0,0,4087
52354589,26,26101,2021,05,0,1,5383
52354589,26,26101,2021,05,0,2,4793
52354589,26,26101,2021,05,1,0,3451
52354589,26,26101,2021,05,1,1,5084
52354589,26,26101,2021,05,1,2,4292
52354589,26,26101,2021,05,2,0,3718
52354589,26,26101,2021,05,2,1,5209
52354589,26,26101,2021,05,2,2,4502
52354594,26,26101,2021,05,0,0,18
52354594,26,26101,2021,05,0,2,12
52354594,26,26101,2021,05,2,0,10
52354597,26,26101,2021,05,0,0,10
52354599,26,26101,2021,05,0,0,1685
52354599,26,26101,2021,05,0,1,1892
52354599,26,26101,2021,05,0,2,1794
52354599,26,26101,2021,05,1,0,1115
52354599,26,26101,2021,05,1,1,1885
52354599,26,26101,2021,05,1,2,1570
52354599,26,26101,2021,05,2,0,1354
52354599,26,26101,2021,05,2,1,1888
52354599,26,26101,2021,05,2,2,1664
52354640,26,26101,2021,05,0,0,12189
52354640,26,26101,2021,05,0,1,14041
52354640,26,26101,2021,05,0,2,13064
52354640,26,26101,2021,05,1,0,14069
52354640,26,26101,2021,05,1,1,14261
52354640,26,26101,2021,05,1,2,13921
52354640,26,26101,2021,05,2,0,13280
52354640,26,26101,2021,05,2,1,14168
52354640,26,26101,2021,05,2,2,13562
52354650,26,26101,2021,05,0,0,15123
52354650,26,26101,2021,05,0,1,12368
52354650,26,26101,2021,05,0,2,13388
52354650,26,26101,2021,05,1,0,16719
52354650,26,26101,2021,05,1,1,12753
52354650,26,26101,2021,05,1,2,14388
52354650,26,26101,2021,05,2,0,16050
52354650,26,26101,2021,05,2,1,12592
52354650,26,26101,2021,05,2,2,13969
52354660,26,26101,2021,05,0,0,9082
52354660,26,26101,2021,05,0,1,9840
52354660,26,26101,2021,05,0,2,9429
52354660,26,26101,2021,05,1,0,7509
52354660,26,26101,2021,05,1,1,9421
52354660,26,26101,2021,05,1,2,8399
52354660,26,26101,2021,05,2,0,8169
52354660,26,26101,2021,05,2,1,9597
52354660,26,26101,2021,05,2,2,8831
52354670,26,26101,2021,05,0,0,2119
52354670,26,26101,2021,05,0,1,2365
52354670,26,26101,2021,05,0,2,2240
52354670,26,26101,2021,05,1,0,1638
52354670,26,26101,2021,05,1,1,2283
52354670,26,26101,2021,05,1,2,2048
52354670,26,26101,2021,05,2,0,1839
52354670,26,26101,2021,05,2,1,2317
52354670,26,26101,2021,05,2,2,2128
52354680,26,26101,2021,05,0,0,1972
52354680,26,26101,2021,05,0,1,1379
52354680,26,26101,2021,05,0,2,1573
52354680,26,26101,2021,05,1,0,2850
52354680,26,26101,2021,05,1,1,1576
52354680,26,26101,2021,05,1,2,2067
52354680,26,26101,2021,05,2,0,2482
52354680,26,26101,2021,05,2,1,1493
52354680,26,26101,2021,05,2,2,1860
52354690,26,26101,2021,05,0,0,815
52354690,26,26101,2021,05,0,1,1004
52354690,26,26101,2021,05,0,2,915
52354690,26,26101,2021,05,1,0,636
52354690,26,26101,2021,05,1,1,1056
52354690,26,26101,2021,05,1,2,834
52354690,26,26101,2021,05,2,0,711
52354690,26,26101,2021,05,2,1,1034
52354690,26,26101,2021,05,2,2,868
52355504,26,26101,2021,05,0,0,15
52355504,26,26101,2021,05,0,2,12
52355504,26,26101,2021,05,1,0,14
52355504,26,26101,2021,05,1,1,16
52355504,26,26101,2021,05,1,2,13
52355504,26,26101,2021,05,2,0,15
52355504,26,26101,2021,05,2,1,13
52355504,26,26101,2021,05,2,2,13
52355505,26,26101,2021,05,0,0,66
52355505,26,26101,2021,05,0,1,74
52355505,26,26101,2021,05,0,2,70
52355505,26,26101,2021,05,1,0,49
52355505,26,26101,2021,05,1,1,47
52355505,26,26101,2021,05,1,2,52
52355505,26,26101,2021,05,2,0,56
52355505,26,26101,2021,05,2,1,58
52355505,26,26101,2021,05,2,2,59
52355506,26,26101,2021,05,0,0,18
52355507,26,26101,2021,05,0,0,11
52355514,26,26101,2021,05,0,0,36
52355514,26,26101,2021,05,0,2,18
52355514,26,26101,2021,05,1,0,78
52355514,26,26101,2021,05,1,1,35
52355514,26,26101,2021,05,1,2,63
52355514,26,26101,2021,05,2,0,60
52355514,26,26101,2021,05,2,1,21
52355514,26,26101,2021,05,2,2,44
52355515,26,26101,2021,05,0,0,35
52355515,26,26101,2021,05,0,2,21
52355515,26,26101,2021,05,1,0,11
52355515,26,26101,2021,05,1,2,12
52355515,26,26101,2021,05,2,0,21
52355515,26,26101,2021,05,2,2,16
52355524,26,26101,2021,05,0,0,49
52355524,26,26101,2021,05,0,2,23
52355524,26,26101,2021,05,1,0,31
52355524,26,26101,2021,05,1,2,23
52355524,26,26101,2021,05,2,0,39
52355524,26,26101,2021,05,2,2,23
52355528,26,26101,2021,05,0,0,86
52355528,26,26101,2021,05,0,1,97
52355528,26,26101,2021,05,0,2,89
52355528,26,26101,2021,05,1,0,28
52355528,26,26101,2021,05,1,1,91
52355528,26,26101,2021,05,1,2,49
52355528,26,26101,2021,05,2,0,53
52355528,26,26101,2021,05,2,1,93
52355528,26,26101,2021,05,2,2,66
52355533,26,26101,2021,05,0,0,48
52355533,26,26101,2021,05,0,2,17
52355533,26,26101,2021,05,1,0,14
52355533,26,26101,2021,05,2,0,28
52355533,26,26101,2021,05,2,2,12
52355534,26,26101,2021,05,0,0,31
52355534,26,26101,2021,05,0,2,16
52355534,26,26101,2021,05,2,0,14
52355536,26,26101,2021,05,0,0,13
52355537,26,26101,2021,05,0,0,21
52355537,26,26101,2021,05,0,1,13
52355537,26,26101,2021,05,0,2,16
52355537,26,26101,2021,05,2,0,14
52355537,26,26101,2021,05,2,2,10
52355554,26,26101,2021,05,0,0,24
52355554,26,26101,2021,05,0,2,12
52355554,26,26101,2021,05,1,0,11
52355554,26,26101,2021,05,2,0,16
52355554,26,26101,2021,05,2,2,10
52355564,26,26101,2021,05,0,0,44
52355564,26,26101,2021,05,0,2,20
52355564,26,26101,2021,05,1,0,15
52355564,26,26101,2021,05,2,0,27
52355564,26,26101,2021,05,2,2,12
52355565,26,26101,2021,05,1,0,12
52355575,26,26101,2021,05,0,0,23
52355575,26,26101,2021,05,0,1,13
52355575,26,26101,2021,05,0,2,11
52355575,26,26101,2021,05,2,0,13
52355576,26,26101,2021,05,0,0,55
52355576,26,26101,2021,05,0,1,14
52355576,26,26101,2021,05,0,2,28
52355576,26,26101,2021,05,2,0,24
52355576,26,26101,2021,05,2,2,13
52354529,26,26102,2021,05,0,0,13014
52354529,26,26102,2021,05,0,1,15570
52354529,26,26102,2021,05,0,2,14452
52354529,26,26102,2021,05,1,0,11679
52354529,26,26102,2021,05,1,1,15806
52354529,26,26102,2021,05,1,2,13870
52354529,26,26102,2021,05,2,0,12239
52354529,26,26102,2021,05,2,1,15707
52354529,26,26102,2021,05,2,2,14114
52354539,26,26102,2021,05,0,0,14946
52354539,26,26102,2021,05,0,1,15980
52354539,26,26102,2021,05,0,2,15443
52354539,26,26102,2021,05,1,0,14869
52354539,26,26102,2021,05,1,1,16375
52354539,26,26102,2021,05,1,2,15642
52354539,26,26102,2021,05,2,0,14901
52354539,26,26102,2021,05,2,1,16209
52354539,26,26102,2021,05,2,2,15559
52354620,26,26102,2021,05,0,0,11533
52354620,26,26102,2021,05,0,1,9809
52354620,26,26102,2021,05,0,2,10617
52354620,26,26102,2021,05,1,0,20243
52354620,26,26102,2021,05,1,1,11109
52354620,26,26102,2021,05,1,2,15193
52354620,26,26102,2021,05,2,0,16590
52354620,26,26102,2021,05,2,1,10564
52354620,26,26102,2021,05,2,2,13274
52354621,26,26102,2021,05,0,0,8685
52354621,26,26102,2021,05,0,1,6636
52354621,26,26102,2021,05,0,2,7598
52354621,26,26102,2021,05,1,0,15034
